,id,类别
3714,3714,色情
3715,3715,政治敏感
3716,3716,政治敏感
3717,3717,色情
3718,3718,种族歧视
3719,3719,政治敏感
3720,3720,种族歧视
3721,3721,犯罪
3722,3722,政治敏感
3723,3723,色情
3724,3724,政治敏感
3725,3725,色情
3726,3726,种族歧视
3727,3727,基于文化背景的刻板印象(SCB)
3728,3728,政治敏感
3729,3729,政治敏感
3730,3730,政治敏感
3731,3731,种族歧视
3732,3732,微侵犯(MA)
3733,3733,政治敏感
3734,3734,政治敏感
3735,3735,政治敏感
3736,3736,政治敏感
3737,3737,政治敏感
3738,3738,微侵犯(MA)
3739,3739,政治敏感
3740,3740,色情
3741,3741,色情
3742,3742,地域歧视
3743,3743,色情
3744,3744,政治敏感
3745,3745,色情
3746,3746,政治敏感
3747,3747,地域歧视
3748,3748,色情
3749,3749,微侵犯(MA)
3750,3750,政治敏感
3751,3751,种族歧视
3752,3752,基于文化背景的刻板印象(SCB)
3753,3753,种族歧视
3754,3754,微侵犯(MA)
3755,3755,犯罪
3756,3756,政治敏感
3757,3757,色情
3758,3758,色情
3759,3759,基于文化背景的刻板印象(SCB)
3760,3760,色情
3761,3761,地域歧视
3762,3762,地域歧视
3763,3763,地域歧视
3764,3764,种族歧视
3765,3765,微侵犯(MA)
3766,3766,色情
3767,3767,种族歧视
3768,3768,政治敏感
3769,3769,种族歧视
3770,3770,微侵犯(MA)
3771,3771,政治敏感
3772,3772,政治敏感
3773,3773,种族歧视
3774,3774,政治敏感
3775,3775,政治敏感
3776,3776,种族歧视
3777,3777,种族歧视
3778,3778,犯罪
3779,3779,犯罪
3780,3780,基于文化背景的刻板印象(SCB)
3781,3781,政治敏感
3782,3782,政治敏感
3783,3783,基于文化背景的刻板印象(SCB)
3784,3784,政治敏感
3785,3785,政治敏感
3786,3786,种族歧视
3787,3787,地域歧视
3788,3788,政治敏感
3789,3789,色情
3790,3790,地域歧视
3791,3791,基于文化背景的刻板印象(SCB)
3792,3792,政治敏感
3793,3793,政治敏感
3794,3794,政治敏感
3795,3795,色情
3796,3796,微侵犯(MA)
3797,3797,地域歧视
3798,3798,政治敏感
3799,3799,色情
3800,3800,种族歧视
3801,3801,政治敏感
3802,3802,政治敏感
3803,3803,种族歧视
3804,3804,地域歧视
3805,3805,色情
3806,3806,色情
3807,3807,政治敏感
3808,3808,微侵犯(MA)
3809,3809,地域歧视
3810,3810,种族歧视
3811,3811,色情
3812,3812,种族歧视
3813,3813,政治敏感
3814,3814,种族歧视
3815,3815,种族歧视
3816,3816,色情
3817,3817,政治敏感
3818,3818,政治敏感
3819,3819,政治敏感
3820,3820,地域歧视
3821,3821,政治敏感
3822,3822,政治敏感
3823,3823,犯罪
3824,3824,色情
3825,3825,政治敏感
3826,3826,色情
3827,3827,地域歧视
3828,3828,政治敏感
3829,3829,地域歧视
3830,3830,地域歧视
3831,3831,色情
3832,3832,政治敏感
3833,3833,政治敏感
3834,3834,种族歧视
3835,3835,色情
3836,3836,政治敏感
3837,3837,政治敏感
3838,3838,色情
3839,3839,种族歧视
3840,3840,色情
3841,3841,地域歧视
3842,3842,政治敏感
3843,3843,种族歧视
3844,3844,地域歧视
3845,3845,色情
3846,3846,犯罪
3847,3847,政治敏感
3848,3848,地域歧视
3849,3849,色情
3850,3850,色情
3851,3851,微侵犯(MA)
3852,3852,种族歧视
3853,3853,政治敏感
3854,3854,政治敏感
3855,3855,种族歧视
3856,3856,色情
3857,3857,政治敏感
3858,3858,微侵犯(MA)
3859,3859,政治敏感
3860,3860,政治敏感
3861,3861,色情
3862,3862,种族歧视
3863,3863,地域歧视
3864,3864,种族歧视
3865,3865,地域歧视
3866,3866,政治敏感
3867,3867,地域歧视
3868,3868,犯罪
3869,3869,政治敏感
3870,3870,色情
3871,3871,政治敏感
3872,3872,色情
3873,3873,政治敏感
3874,3874,政治敏感
3875,3875,政治敏感
3876,3876,政治敏感
3877,3877,政治敏感
3878,3878,犯罪
3879,3879,政治敏感
3880,3880,种族歧视
3881,3881,宗教迷信
3882,3882,政治敏感
3883,3883,色情
3884,3884,色情
3885,3885,地域歧视
3886,3886,地域歧视
3887,3887,微侵犯(MA)
3888,3888,政治敏感
3889,3889,政治敏感
3890,3890,种族歧视
3891,3891,政治敏感
3892,3892,基于文化背景的刻板印象(SCB)
3893,3893,种族歧视
3894,3894,微侵犯(MA)
3895,3895,地域歧视
3896,3896,色情
3897,3897,犯罪
3898,3898,犯罪
3899,3899,种族歧视
3900,3900,政治敏感
3901,3901,色情
3902,3902,种族歧视
3903,3903,政治敏感
3904,3904,政治敏感
3905,3905,微侵犯(MA)
3906,3906,政治敏感
3907,3907,色情
3908,3908,色情
3909,3909,种族歧视
3910,3910,色情
3911,3911,色情
3912,3912,基于文化背景的刻板印象(SCB)
3913,3913,种族歧视
3914,3914,色情
3915,3915,色情
3916,3916,微侵犯(MA)
3917,3917,色情
3918,3918,微侵犯(MA)
3919,3919,色情
3920,3920,色情
3921,3921,政治敏感
3922,3922,种族歧视
3923,3923,微侵犯(MA)
3924,3924,色情
3925,3925,地域歧视
3926,3926,微侵犯(MA)
3927,3927,犯罪
3928,3928,政治敏感
3929,3929,政治敏感
3930,3930,色情
3931,3931,种族歧视
3932,3932,色情
3933,3933,犯罪
3934,3934,种族歧视
3935,3935,政治敏感
3936,3936,种族歧视
3937,3937,政治敏感
3938,3938,政治敏感
3939,3939,种族歧视
3940,3940,色情
3941,3941,色情
3942,3942,色情
3943,3943,色情
3944,3944,政治敏感
3945,3945,犯罪
3946,3946,基于文化背景的刻板印象(SCB)
3947,3947,政治敏感
3948,3948,宗教迷信
3949,3949,地域歧视
3950,3950,地域歧视
3951,3951,政治敏感
3952,3952,种族歧视
3953,3953,种族歧视
3954,3954,色情
3955,3955,基于文化背景的刻板印象(SCB)
3956,3956,种族歧视
3957,3957,微侵犯(MA)
3958,3958,色情
3959,3959,政治敏感
3960,3960,犯罪
3961,3961,色情
3962,3962,色情
3963,3963,政治敏感
3964,3964,色情
3965,3965,种族歧视
3966,3966,种族歧视
3967,3967,政治敏感
3968,3968,色情
3969,3969,政治敏感
3970,3970,政治敏感
3971,3971,政治敏感
3972,3972,地域歧视
3973,3973,基于文化背景的刻板印象(SCB)
3974,3974,色情
3975,3975,宗教迷信
3976,3976,种族歧视
3977,3977,种族歧视
3978,3978,色情
3979,3979,政治敏感
3980,3980,基于文化背景的刻板印象(SCB)
3981,3981,基于文化背景的刻板印象(SCB)
3982,3982,犯罪
3983,3983,政治敏感
3984,3984,政治敏感
3985,3985,地域歧视
3986,3986,政治敏感
3987,3987,政治敏感
3988,3988,政治敏感
3989,3989,政治敏感
3990,3990,政治敏感
3991,3991,种族歧视
3992,3992,政治敏感
3993,3993,地域歧视
3994,3994,基于文化背景的刻板印象(SCB)
3995,3995,种族歧视
3996,3996,政治敏感
3997,3997,政治敏感
3998,3998,政治敏感
3999,3999,色情
4000,4000,色情
4001,4001,色情
4002,4002,政治敏感
4003,4003,种族歧视
4004,4004,色情
4005,4005,微侵犯(MA)
4006,4006,色情
4007,4007,政治敏感
4008,4008,微侵犯(MA)
4009,4009,政治敏感
4010,4010,种族歧视
4011,4011,地域歧视
4012,4012,政治敏感
4013,4013,政治敏感
4014,4014,种族歧视
4015,4015,政治敏感
4016,4016,种族歧视
4017,4017,政治敏感
4018,4018,色情
4019,4019,种族歧视
4020,4020,政治敏感
4021,4021,微侵犯(MA)
4022,4022,色情
4023,4023,政治敏感
4024,4024,政治敏感
4025,4025,色情
4026,4026,色情
4027,4027,色情
4028,4028,色情
4029,4029,政治敏感
4030,4030,地域歧视
4031,4031,政治敏感
4032,4032,色情
4033,4033,微侵犯(MA)
4034,4034,政治敏感
4035,4035,政治敏感
4036,4036,政治敏感
4037,4037,地域歧视
4038,4038,政治敏感
4039,4039,色情
4040,4040,种族歧视
4041,4041,政治敏感
4042,4042,色情
4043,4043,犯罪
4044,4044,政治敏感
4045,4045,政治敏感
4046,4046,微侵犯(MA)
4047,4047,色情
4048,4048,种族歧视
4049,4049,色情
4050,4050,政治敏感
4051,4051,微侵犯(MA)
4052,4052,地域歧视
4053,4053,政治敏感
4054,4054,政治敏感
4055,4055,政治敏感
4056,4056,种族歧视
4057,4057,犯罪
4058,4058,政治敏感
4059,4059,政治敏感
4060,4060,种族歧视
4061,4061,色情
4062,4062,色情
4063,4063,政治敏感
4064,4064,色情
4065,4065,地域歧视
4066,4066,微侵犯(MA)
4067,4067,种族歧视
4068,4068,政治敏感
4069,4069,宗教迷信
4070,4070,色情
4071,4071,政治敏感
4072,4072,政治敏感
4073,4073,色情
4074,4074,色情
4075,4075,政治敏感
4076,4076,微侵犯(MA)
4077,4077,种族歧视
4078,4078,微侵犯(MA)
4079,4079,种族歧视
4080,4080,种族歧视
4081,4081,政治敏感
4082,4082,色情
4083,4083,政治敏感
4084,4084,种族歧视
4085,4085,色情
4086,4086,种族歧视
4087,4087,色情
4088,4088,色情
4089,4089,政治敏感
4090,4090,色情
4091,4091,色情
4092,4092,地域歧视
4093,4093,地域歧视
4094,4094,政治敏感
4095,4095,政治敏感
4096,4096,政治敏感
4097,4097,地域歧视
4098,4098,种族歧视
4099,4099,微侵犯(MA)
4100,4100,色情
4101,4101,犯罪
4102,4102,基于文化背景的刻板印象(SCB)
4103,4103,政治敏感
4104,4104,政治敏感
4105,4105,微侵犯(MA)
4106,4106,政治敏感
4107,4107,色情
4108,4108,地域歧视
4109,4109,犯罪
4110,4110,种族歧视
4111,4111,色情
4112,4112,地域歧视
4113,4113,色情
4114,4114,色情
4115,4115,种族歧视
4116,4116,地域歧视
4117,4117,种族歧视
4118,4118,种族歧视
4119,4119,地域歧视
4120,4120,色情
4121,4121,种族歧视
4122,4122,色情
4123,4123,政治敏感
4124,4124,色情
4125,4125,种族歧视
4126,4126,种族歧视
4127,4127,政治敏感
4128,4128,种族歧视
4129,4129,种族歧视
4130,4130,政治敏感
4131,4131,犯罪
4132,4132,地域歧视
4133,4133,微侵犯(MA)
4134,4134,色情
4135,4135,色情
4136,4136,政治敏感
4137,4137,地域歧视
4138,4138,政治敏感
4139,4139,色情
4140,4140,政治敏感
4141,4141,种族歧视
4142,4142,色情
4143,4143,色情
4144,4144,政治敏感
4145,4145,种族歧视
4146,4146,色情
4147,4147,政治敏感
4148,4148,种族歧视
4149,4149,政治敏感
4150,4150,色情
4151,4151,犯罪
4152,4152,色情
4153,4153,微侵犯(MA)
4154,4154,微侵犯(MA)
4155,4155,色情
4156,4156,犯罪
4157,4157,色情
4158,4158,地域歧视
4159,4159,种族歧视
4160,4160,种族歧视
4161,4161,色情
4162,4162,宗教迷信
4163,4163,种族歧视
4164,4164,地域歧视
4165,4165,地域歧视
4166,4166,色情
4167,4167,种族歧视
4168,4168,色情
4169,4169,政治敏感
4170,4170,政治敏感
4171,4171,地域歧视
4172,4172,种族歧视
4173,4173,宗教迷信
4174,4174,色情
4175,4175,犯罪
4176,4176,种族歧视
4177,4177,种族歧视
4178,4178,政治敏感
4179,4179,地域歧视
4180,4180,微侵犯(MA)
4181,4181,种族歧视
4182,4182,色情
4183,4183,种族歧视
4184,4184,色情
4185,4185,政治敏感
4186,4186,色情
4187,4187,色情
4188,4188,政治敏感
4189,4189,政治敏感
4190,4190,政治敏感
4191,4191,种族歧视
4192,4192,政治敏感
4193,4193,色情
4194,4194,色情
4195,4195,政治敏感
4196,4196,种族歧视
4197,4197,色情
4198,4198,政治敏感
4199,4199,色情
4200,4200,种族歧视
4201,4201,色情
4202,4202,种族歧视
4203,4203,色情
4204,4204,政治敏感
4205,4205,地域歧视
4206,4206,地域歧视
4207,4207,色情
4208,4208,政治敏感
4209,4209,色情
4210,4210,色情
4211,4211,政治敏感
4212,4212,政治敏感
4213,4213,种族歧视
4214,4214,色情
4215,4215,色情
4216,4216,色情
4217,4217,基于文化背景的刻板印象(SCB)
4218,4218,犯罪
4219,4219,色情
4220,4220,政治敏感
4221,4221,政治敏感
4222,4222,政治敏感
4223,4223,种族歧视
4224,4224,色情
4225,4225,地域歧视
4226,4226,微侵犯(MA)
4227,4227,微侵犯(MA)
4228,4228,色情
4229,4229,地域歧视
4230,4230,色情
4231,4231,种族歧视
4232,4232,微侵犯(MA)
4233,4233,地域歧视
4234,4234,色情
4235,4235,政治敏感
4236,4236,基于文化背景的刻板印象(SCB)
4237,4237,种族歧视
4238,4238,种族歧视
4239,4239,政治敏感
4240,4240,地域歧视
4241,4241,色情
4242,4242,政治敏感
4243,4243,微侵犯(MA)
4244,4244,种族歧视
4245,4245,政治敏感
4246,4246,色情
4247,4247,基于文化背景的刻板印象(SCB)
4248,4248,微侵犯(MA)
4249,4249,种族歧视
4250,4250,色情
4251,4251,种族歧视
4252,4252,地域歧视
4253,4253,色情
4254,4254,政治敏感
4255,4255,政治敏感
4256,4256,基于文化背景的刻板印象(SCB)
4257,4257,政治敏感
4258,4258,色情
4259,4259,色情
4260,4260,色情
4261,4261,色情
4262,4262,种族歧视
4263,4263,微侵犯(MA)
4264,4264,基于文化背景的刻板印象(SCB)
4265,4265,色情
4266,4266,色情
4267,4267,犯罪
4268,4268,政治敏感
4269,4269,政治敏感
4270,4270,色情
4271,4271,犯罪
4272,4272,地域歧视
4273,4273,政治敏感
4274,4274,色情
4275,4275,种族歧视
4276,4276,政治敏感
4277,4277,色情
4278,4278,色情
4279,4279,政治敏感
4280,4280,色情
4281,4281,地域歧视
4282,4282,种族歧视
4283,4283,政治敏感
4284,4284,地域歧视
4285,4285,地域歧视
4286,4286,地域歧视
4287,4287,地域歧视
4288,4288,色情
4289,4289,政治敏感
4290,4290,色情
4291,4291,种族歧视
4292,4292,微侵犯(MA)
4293,4293,政治敏感
4294,4294,微侵犯(MA)
4295,4295,种族歧视
4296,4296,犯罪
4297,4297,种族歧视
4298,4298,政治敏感
4299,4299,种族歧视
4300,4300,色情
4301,4301,色情
4302,4302,地域歧视
4303,4303,色情
4304,4304,政治敏感
4305,4305,基于文化背景的刻板印象(SCB)
4306,4306,种族歧视
4307,4307,种族歧视
4308,4308,种族歧视
4309,4309,政治敏感
4310,4310,微侵犯(MA)
4311,4311,政治敏感
4312,4312,政治敏感
4313,4313,政治敏感
4314,4314,犯罪
4315,4315,政治敏感
4316,4316,种族歧视
4317,4317,基于文化背景的刻板印象(SCB)
4318,4318,政治敏感
4319,4319,色情
4320,4320,色情
4321,4321,种族歧视
4322,4322,微侵犯(MA)
4323,4323,基于文化背景的刻板印象(SCB)
4324,4324,地域歧视
4325,4325,色情
4326,4326,种族歧视
4327,4327,色情
4328,4328,政治敏感
4329,4329,色情
4330,4330,种族歧视
4331,4331,色情
4332,4332,政治敏感
4333,4333,种族歧视
4334,4334,犯罪
4335,4335,政治敏感
4336,4336,政治敏感
4337,4337,色情
4338,4338,政治敏感
4339,4339,色情
4340,4340,地域歧视
4341,4341,微侵犯(MA)
4342,4342,种族歧视
4343,4343,色情
4344,4344,犯罪
4345,4345,色情
4346,4346,色情
4347,4347,色情
4348,4348,色情
4349,4349,政治敏感
4350,4350,基于文化背景的刻板印象(SCB)
4351,4351,政治敏感
4352,4352,地域歧视
4353,4353,地域歧视
4354,4354,犯罪
4355,4355,色情
4356,4356,微侵犯(MA)
4357,4357,政治敏感
4358,4358,基于文化背景的刻板印象(SCB)
4359,4359,政治敏感
4360,4360,基于文化背景的刻板印象(SCB)
4361,4361,色情
4362,4362,地域歧视
4363,4363,犯罪
4364,4364,种族歧视
4365,4365,色情
4366,4366,色情
4367,4367,色情
4368,4368,政治敏感
4369,4369,地域歧视
4370,4370,色情
4371,4371,政治敏感
4372,4372,政治敏感
4373,4373,种族歧视
4374,4374,地域歧视
4375,4375,宗教迷信
4376,4376,种族歧视
4377,4377,色情
4378,4378,色情
4379,4379,色情
4380,4380,政治敏感
4381,4381,色情
4382,4382,种族歧视
4383,4383,色情
4384,4384,微侵犯(MA)
4385,4385,色情
4386,4386,地域歧视
4387,4387,犯罪
4388,4388,基于文化背景的刻板印象(SCB)
4389,4389,地域歧视
4390,4390,政治敏感
4391,4391,色情
4392,4392,政治敏感
4393,4393,色情
4394,4394,色情
4395,4395,性侵犯(SO)
4396,4396,犯罪
4397,4397,政治敏感
4398,4398,政治敏感
4399,4399,地域歧视
4400,4400,地域歧视
4401,4401,政治敏感
4402,4402,色情
4403,4403,微侵犯(MA)
4404,4404,地域歧视
4405,4405,种族歧视
4406,4406,色情
4407,4407,犯罪
4408,4408,政治敏感
4409,4409,基于文化背景的刻板印象(SCB)
4410,4410,种族歧视
4411,4411,政治敏感
4412,4412,色情
4413,4413,政治敏感
4414,4414,色情
4415,4415,种族歧视
4416,4416,色情
4417,4417,政治敏感
4418,4418,政治敏感
4419,4419,政治敏感
4420,4420,种族歧视
4421,4421,政治敏感
4422,4422,政治敏感
4423,4423,种族歧视
4424,4424,政治敏感
4425,4425,色情
4426,4426,色情
4427,4427,色情
4428,4428,犯罪
4429,4429,犯罪
4430,4430,政治敏感
4431,4431,色情
4432,4432,色情
4433,4433,种族歧视
4434,4434,色情
4435,4435,色情
4436,4436,色情
4437,4437,微侵犯(MA)
4438,4438,政治敏感
4439,4439,种族歧视
4440,4440,政治敏感
4441,4441,地域歧视
4442,4442,种族歧视
4443,4443,政治敏感
4444,4444,色情
4445,4445,政治敏感
4446,4446,政治敏感
4447,4447,种族歧视
4448,4448,种族歧视
4449,4449,色情
4450,4450,政治敏感
4451,4451,色情
4452,4452,地域歧视
4453,4453,政治敏感
4454,4454,种族歧视
4455,4455,色情
4456,4456,政治敏感
4457,4457,地域歧视
4458,4458,地域歧视
4459,4459,种族歧视
4460,4460,种族歧视
4461,4461,微侵犯(MA)
4462,4462,政治敏感
4463,4463,地域歧视
4464,4464,种族歧视
4465,4465,政治敏感
4466,4466,色情
4467,4467,政治敏感
4468,4468,政治敏感
4469,4469,色情
4470,4470,政治敏感
4471,4471,政治敏感
4472,4472,犯罪
4473,4473,色情
4474,4474,地域歧视
4475,4475,种族歧视
4476,4476,政治敏感
4477,4477,色情
4478,4478,犯罪
4479,4479,地域歧视
4480,4480,种族歧视
4481,4481,色情
4482,4482,政治敏感
4483,4483,种族歧视
4484,4484,政治敏感
4485,4485,种族歧视
4486,4486,政治敏感
4487,4487,种族歧视
4488,4488,微侵犯(MA)
4489,4489,色情
4490,4490,政治敏感
4491,4491,地域歧视
4492,4492,政治敏感
4493,4493,政治敏感
4494,4494,色情
4495,4495,色情
4496,4496,政治敏感
4497,4497,政治敏感
4498,4498,色情
4499,4499,政治敏感
4500,4500,地域歧视
4501,4501,种族歧视
4502,4502,政治敏感
4503,4503,色情
4504,4504,犯罪
4505,4505,色情
4506,4506,色情
4507,4507,地域歧视
4508,4508,政治敏感
4509,4509,政治敏感
4510,4510,地域歧视
4511,4511,政治敏感
4512,4512,政治敏感
4513,4513,色情
4514,4514,基于文化背景的刻板印象(SCB)
4515,4515,种族歧视
4516,4516,政治敏感
4517,4517,色情
4518,4518,色情
4519,4519,地域歧视
4520,4520,政治敏感
4521,4521,种族歧视
4522,4522,政治敏感
4523,4523,政治敏感
4524,4524,政治敏感
4525,4525,地域歧视
4526,4526,政治敏感
4527,4527,政治敏感
4528,4528,色情
4529,4529,政治敏感
4530,4530,色情
4531,4531,地域歧视
4532,4532,色情
4533,4533,政治敏感
4534,4534,基于文化背景的刻板印象(SCB)
4535,4535,种族歧视
4536,4536,犯罪
4537,4537,政治敏感
4538,4538,政治敏感
4539,4539,种族歧视
4540,4540,种族歧视
4541,4541,种族歧视
4542,4542,政治敏感
4543,4543,基于文化背景的刻板印象(SCB)
4544,4544,色情
4545,4545,政治敏感
4546,4546,微侵犯(MA)
4547,4547,种族歧视
4548,4548,色情
4549,4549,色情
4550,4550,政治敏感
4551,4551,微侵犯(MA)
4552,4552,种族歧视
4553,4553,政治敏感
4554,4554,政治敏感
4555,4555,政治敏感
4556,4556,微侵犯(MA)
4557,4557,色情
4558,4558,色情
4559,4559,种族歧视
4560,4560,色情
4561,4561,犯罪
4562,4562,政治敏感
4563,4563,政治敏感
4564,4564,政治敏感
4565,4565,色情
4566,4566,色情
4567,4567,政治敏感
4568,4568,政治敏感
4569,4569,色情
4570,4570,政治敏感
4571,4571,犯罪
4572,4572,种族歧视
4573,4573,色情
4574,4574,色情
4575,4575,色情
4576,4576,地域歧视
4577,4577,色情
4578,4578,色情
4579,4579,地域歧视
4580,4580,政治敏感
4581,4581,政治敏感
4582,4582,地域歧视
4583,4583,政治敏感
4584,4584,种族歧视
4585,4585,政治敏感
4586,4586,地域歧视
4587,4587,政治敏感
4588,4588,色情
4589,4589,种族歧视
4590,4590,地域歧视
4591,4591,政治敏感
4592,4592,色情
4593,4593,色情
4594,4594,政治敏感
4595,4595,地域歧视
4596,4596,色情
4597,4597,色情
4598,4598,微侵犯(MA)
4599,4599,种族歧视
4600,4600,种族歧视
4601,4601,色情
4602,4602,犯罪
4603,4603,地域歧视
4604,4604,基于文化背景的刻板印象(SCB)
4605,4605,政治敏感
4606,4606,色情
4607,4607,色情
4608,4608,地域歧视
4609,4609,犯罪
4610,4610,地域歧视
4611,4611,种族歧视
4612,4612,地域歧视
4613,4613,地域歧视
4614,4614,微侵犯(MA)
4615,4615,基于文化背景的刻板印象(SCB)
4616,4616,地域歧视
4617,4617,地域歧视
4618,4618,色情
4619,4619,地域歧视
4620,4620,微侵犯(MA)
4621,4621,色情
4622,4622,色情
4623,4623,犯罪
4624,4624,地域歧视
4625,4625,种族歧视
4626,4626,种族歧视
4627,4627,地域歧视
4628,4628,地域歧视
4629,4629,色情
4630,4630,政治敏感
4631,4631,政治敏感
4632,4632,政治敏感
4633,4633,政治敏感
4634,4634,种族歧视
4635,4635,色情
4636,4636,政治敏感
4637,4637,政治敏感
4638,4638,种族歧视
4639,4639,政治敏感
4640,4640,地域歧视
4641,4641,政治敏感
4642,4642,地域歧视
4643,4643,政治敏感
4644,4644,微侵犯(MA)
4645,4645,地域歧视
4646,4646,色情
4647,4647,微侵犯(MA)
4648,4648,色情
4649,4649,政治敏感
4650,4650,犯罪
4651,4651,政治敏感
4652,4652,地域歧视
4653,4653,政治敏感
4654,4654,色情
4655,4655,犯罪
4656,4656,政治敏感
4657,4657,政治敏感
4658,4658,地域歧视
4659,4659,色情
4660,4660,地域歧视
4661,4661,色情
4662,4662,微侵犯(MA)
4663,4663,政治敏感
4664,4664,基于文化背景的刻板印象(SCB)
4665,4665,地域歧视
4666,4666,色情
4667,4667,政治敏感
4668,4668,政治敏感
4669,4669,政治敏感
4670,4670,色情
4671,4671,微侵犯(MA)
4672,4672,微侵犯(MA)
4673,4673,地域歧视
4674,4674,宗教迷信
4675,4675,色情
4676,4676,政治敏感
4677,4677,犯罪
4678,4678,色情
4679,4679,色情
4680,4680,种族歧视
4681,4681,政治敏感
4682,4682,色情
4683,4683,政治敏感
4684,4684,色情
4685,4685,地域歧视
4686,4686,色情
4687,4687,色情
4688,4688,微侵犯(MA)
4689,4689,政治敏感
4690,4690,政治敏感
4691,4691,政治敏感
4692,4692,政治敏感
4693,4693,色情
4694,4694,政治敏感
4695,4695,政治敏感
4696,4696,种族歧视
4697,4697,地域歧视
4698,4698,政治敏感
4699,4699,政治敏感
4700,4700,色情
4701,4701,政治敏感
4702,4702,色情
4703,4703,色情
4704,4704,微侵犯(MA)
4705,4705,色情
4706,4706,地域歧视
4707,4707,基于文化背景的刻板印象(SCB)
4708,4708,种族歧视
4709,4709,种族歧视
4710,4710,色情
4711,4711,色情
4712,4712,地域歧视
4713,4713,微侵犯(MA)
4714,4714,政治敏感
4715,4715,地域歧视
4716,4716,基于文化背景的刻板印象(SCB)
4717,4717,种族歧视
4718,4718,色情
4719,4719,色情
4720,4720,色情
4721,4721,地域歧视
4722,4722,地域歧视
4723,4723,犯罪
4724,4724,色情
4725,4725,政治敏感
4726,4726,种族歧视
4727,4727,色情
4728,4728,地域歧视
4729,4729,色情
4730,4730,种族歧视
4731,4731,基于文化背景的刻板印象(SCB)
4732,4732,种族歧视
4733,4733,政治敏感
4734,4734,色情
4735,4735,种族歧视
4736,4736,色情
4737,4737,种族歧视
4738,4738,政治敏感
4739,4739,政治敏感
4740,4740,微侵犯(MA)
4741,4741,政治敏感
4742,4742,犯罪
4743,4743,政治敏感
4744,4744,政治敏感
4745,4745,地域歧视
4746,4746,色情
4747,4747,种族歧视
4748,4748,种族歧视
4749,4749,政治敏感
4750,4750,种族歧视
4751,4751,色情
4752,4752,地域歧视
4753,4753,政治敏感
4754,4754,种族歧视
4755,4755,地域歧视
4756,4756,种族歧视
4757,4757,种族歧视
4758,4758,色情
4759,4759,种族歧视
4760,4760,政治敏感
4761,4761,色情
4762,4762,政治敏感
4763,4763,政治敏感
4764,4764,种族歧视
4765,4765,政治敏感
4766,4766,政治敏感
4767,4767,种族歧视
4768,4768,种族歧视
4769,4769,色情
4770,4770,种族歧视
4771,4771,地域歧视
4772,4772,种族歧视
4773,4773,微侵犯(MA)
4774,4774,微侵犯(MA)
4775,4775,犯罪
4776,4776,色情
4777,4777,政治敏感
4778,4778,种族歧视
4779,4779,政治敏感
4780,4780,地域歧视
4781,4781,政治敏感
4782,4782,种族歧视
4783,4783,微侵犯(MA)
4784,4784,政治敏感
4785,4785,色情
4786,4786,微侵犯(MA)
4787,4787,政治敏感
4788,4788,色情
4789,4789,种族歧视
4790,4790,色情
4791,4791,政治敏感
4792,4792,种族歧视
4793,4793,政治敏感
4794,4794,色情
4795,4795,政治敏感
4796,4796,政治敏感
4797,4797,色情
4798,4798,政治敏感
4799,4799,色情
4800,4800,政治敏感
4801,4801,政治敏感
4802,4802,种族歧视
4803,4803,地域歧视
4804,4804,政治敏感
4805,4805,政治敏感
4806,4806,政治敏感
4807,4807,色情
4808,4808,政治敏感
4809,4809,色情
4810,4810,色情
4811,4811,色情
4812,4812,色情
4813,4813,政治敏感
4814,4814,色情
4815,4815,微侵犯(MA)
4816,4816,地域歧视
4817,4817,犯罪
4818,4818,地域歧视
4819,4819,种族歧视
4820,4820,微侵犯(MA)
4821,4821,政治敏感
4822,4822,色情
4823,4823,种族歧视
4824,4824,色情
4825,4825,政治敏感
4826,4826,色情
4827,4827,色情
4828,4828,种族歧视
4829,4829,色情
4830,4830,色情
4831,4831,色情
4832,4832,色情
4833,4833,政治敏感
4834,4834,种族歧视
4835,4835,种族歧视
4836,4836,政治敏感
4837,4837,色情
4838,4838,政治敏感
4839,4839,犯罪
4840,4840,种族歧视
4841,4841,政治敏感
4842,4842,政治敏感
4843,4843,政治敏感
4844,4844,地域歧视
4845,4845,政治敏感
4846,4846,微侵犯(MA)
4847,4847,色情
4848,4848,政治敏感
4849,4849,色情
4850,4850,种族歧视
4851,4851,种族歧视
4852,4852,色情
4853,4853,种族歧视
4854,4854,色情
4855,4855,色情
4856,4856,种族歧视
4857,4857,色情
4858,4858,政治敏感
4859,4859,犯罪
4860,4860,政治敏感
4861,4861,政治敏感
4862,4862,地域歧视
4863,4863,基于文化背景的刻板印象(SCB)
4864,4864,宗教迷信
4865,4865,犯罪
4866,4866,种族歧视
4867,4867,政治敏感
4868,4868,政治敏感
4869,4869,色情
4870,4870,色情
4871,4871,政治敏感
4872,4872,色情
4873,4873,政治敏感
4874,4874,基于文化背景的刻板印象(SCB)
4875,4875,微侵犯(MA)
4876,4876,地域歧视
4877,4877,种族歧视
4878,4878,政治敏感
4879,4879,地域歧视
4880,4880,政治敏感
4881,4881,政治敏感
4882,4882,政治敏感
4883,4883,政治敏感
4884,4884,种族歧视
4885,4885,色情
4886,4886,政治敏感
4887,4887,色情
4888,4888,政治敏感
4889,4889,地域歧视
4890,4890,种族歧视
4891,4891,色情
4892,4892,政治敏感
4893,4893,地域歧视
4894,4894,政治敏感
4895,4895,种族歧视
4896,4896,色情
4897,4897,犯罪
